"GeneID"	"Cluster"
"2844"	"CD74"	"cluster3"
"2845"	"HLA.DRB1"	"cluster3"
"2846"	"KLHDC7B"	"cluster3"
"2847"	"CIITA"	"cluster3"
"2848"	"GBP5"	"cluster3"
"2849"	"NUAK2"	"cluster3"
"2850"	"SLC43A3"	"cluster3"
"2851"	"RAB42"	"cluster3"
"2852"	"PLP2"	"cluster3"
"2853"	"CLIC1"	"cluster3"
"2854"	"TAGLN2"	"cluster3"
"2855"	"ARHGAP18"	"cluster3"
"2856"	"PLBD1"	"cluster3"
"2857"	"C1R"	"cluster3"
"2858"	"C1S"	"cluster3"
"2859"	"MYOF"	"cluster3"
"2860"	"MSN"	"cluster3"
"2861"	"OSMR"	"cluster3"
"2862"	"IGFBP7"	"cluster3"
"2863"	"GLIPR1"	"cluster3"
"2864"	"SERPINE1"	"cluster3"
"2865"	"CLCF1"	"cluster3"
"2866"	"SRPX2"	"cluster3"
"2867"	"MMP19"	"cluster3"
"2868"	"PLAU"	"cluster3"
"2869"	"PLAUR"	"cluster3"
"2870"	"IKBKE"	"cluster3"
"2871"	"PTGER4"	"cluster3"
"2872"	"RUNX3"	"cluster3"
"2873"	"CD300LF"	"cluster3"
"2874"	"CD48"	"cluster3"
"2875"	"SLAMF8"	"cluster3"
"2876"	"HK3"	"cluster3"
"2877"	"MYO1G"	"cluster3"
"2878"	"BATF"	"cluster3"
"2879"	"BCL2A1"	"cluster3"
"2880"	"CCL2"	"cluster3"
"2881"	"CD69"	"cluster3"
"2882"	"CLEC7A"	"cluster3"
"2883"	"CDCP1"	"cluster3"
"2884"	"CYTIP"	"cluster3"
"2885"	"RBM47"	"cluster3"
"2886"	"CD40"	"cluster3"
"2887"	"CYP2S1"	"cluster3"
"2888"	"SERPINB1"	"cluster3"
"2889"	"CAPG"	"cluster3"
"2890"	"SPP1"	"cluster3"
"2891"	"DMP1"	"cluster3"
"2892"	"MYL4"	"cluster3"
"2893"	"PLVAP"	"cluster3"
"2894"	"PDK1"	"cluster3"
"2895"	"TPI1"	"cluster3"
"2896"	"ANGPTL4"	"cluster3"
"2897"	"KISS1R"	"cluster3"
"2898"	"TRPC6"	"cluster3"
"2899"	"MYO5B"	"cluster3"
"2900"	"SLC29A1"	"cluster3"
"2901"	"ATP6V0D2"	"cluster3"
"2902"	"MMP12"	"cluster3"
"2903"	"CD36"	"cluster3"
"2904"	"TDO2"	"cluster3"
"2905"	"HCAR2"	"cluster3"
"2906"	"HCAR3"	"cluster3"
"2907"	"CDC42EP5"	"cluster3"
"2908"	"PROCR"	"cluster3"
"2909"	"IGFBP4"	"cluster3"
"2910"	"SUSD2"	"cluster3"
"2911"	"SEMA3F"	"cluster3"
"2912"	"COL4A1"	"cluster3"
"2913"	"STC1"	"cluster3"
"2914"	"MMP9"	"cluster3"
"2915"	"PLEK2"	"cluster3"
"2916"	"FBLIM1"	"cluster3"
"2917"	"PHLDA2"	"cluster3"
"2918"	"PLIN2"	"cluster3"
"2919"	"LOX"	"cluster3"
"2920"	"SPAG4"	"cluster3"
"2921"	"TGFBI"	"cluster3"
"2922"	"SH2D2A"	"cluster3"
"2923"	"MMP11"	"cluster3"
"2924"	"COL6A3"	"cluster3"
"2925"	"LUM"	"cluster3"
"2926"	"CD200R1"	"cluster3"
"2927"	"F13A1"	"cluster3"
"2928"	"IL2RA"	"cluster3"
"2929"	"TEC"	"cluster3"
"2930"	"TMEM150B"	"cluster3"
"2931"	"P4HA3"	"cluster3"
"2932"	"CXCL6"	"cluster3"
"2933"	"MEDAG"	"cluster3"
"2934"	"SLPI"	"cluster3"
"2935"	"F8A2"	"cluster3"
"2936"	"F8A3"	"cluster3"
"2937"	"ALOX15B"	"cluster3"
"2938"	"GUCY2D"	"cluster3"
"2939"	"CCL17"	"cluster3"
"2940"	"CCL22"	"cluster3"
"2941"	"NAT8B"	"cluster3"
"2942"	"MRC1"	"cluster3"
"2943"	"IL18R1"	"cluster3"
"2944"	"NLRP6"	"cluster3"
"2945"	"CD300LD"	"cluster3"
"2946"	"MEFV"	"cluster3"
"2947"	"CLEC4D"	"cluster3"
"2948"	"FCGR3B"	"cluster3"
"2949"	"IL18RAP"	"cluster3"
"2950"	"VNN3"	"cluster3"
"2951"	"MS4A6E"	"cluster3"
"2952"	"CCL18"	"cluster3"
"2953"	"CCL23"	"cluster3"
"2954"	"ADA"	"cluster3"
"2955"	"ZNF467"	"cluster3"
"2956"	"ALKAL2"	"cluster3"
"2957"	"KIRREL2"	"cluster3"
"2958"	"PATL2"	"cluster3"
"2959"	"FOXP3"	"cluster3"
"2960"	"TIGIT"	"cluster3"
"2961"	"IDO2"	"cluster3"
"2962"	"SCTR"	"cluster3"
"2963"	"MDFIC2"	"cluster3"
"2964"	"PRG4"	"cluster3"
"2965"	"EDARADD"	"cluster3"
"2966"	"TRIM43"	"cluster3"
"2967"	"TRIM43B"	"cluster3"
"2968"	"TNFRSF8"	"cluster3"
"2969"	"TSKS"	"cluster3"
"2970"	"IGHV7.81"	"cluster3"
"2971"	"IGKV1.12"	"cluster3"
"2972"	"IGKV6D.21"	"cluster3"
"2973"	"IGHV2.5"	"cluster3"
"2974"	"IGHV2.70"	"cluster3"
"2975"	"FCRL5"	"cluster3"
"2976"	"IGHV2.70D"	"cluster3"
"2977"	"IGLC7"	"cluster3"
"2978"	"IGLV4.60"	"cluster3"
"2979"	"IGKV1D.16"	"cluster3"
"2980"	"IGKV6.21"	"cluster3"
"2981"	"IGKV2D.29"	"cluster3"
"2982"	"IGHV2.26"	"cluster3"
"2983"	"IGLV4.69"	"cluster3"
"2984"	"IGHM"	"cluster3"
"2985"	"IGHV4.34"	"cluster3"
"2986"	"IGKV1.9"	"cluster3"
"2987"	"IGKV1.5"	"cluster3"
"2988"	"IGKV4.1"	"cluster3"
"2989"	"IGKC"	"cluster3"
"2990"	"IGLC2"	"cluster3"
"2991"	"IGLC3"	"cluster3"
"2992"	"IGHA1"	"cluster3"
"2993"	"IGHA2"	"cluster3"
"2994"	"IGHV4.39"	"cluster3"
"2995"	"IGHV4.59"	"cluster3"
"2996"	"MZB1"	"cluster3"
"2997"	"IGKV1.17"	"cluster3"
"2998"	"IGKV1.16"	"cluster3"
"2999"	"IGKV1.6"	"cluster3"
"3000"	"IGKV1.8"	"cluster3"
"3001"	"IGHV4.61"	"cluster3"
"3002"	"IGLL5"	"cluster3"
"3003"	"JCHAIN"	"cluster3"
"3004"	"IGHV4.4"	"cluster3"
"3005"	"IGHV1.24"	"cluster3"
"3006"	"IGHV4.28"	"cluster3"
"3007"	"IGHV4.31"	"cluster3"
"3008"	"IGKV2D.40"	"cluster3"
"3009"	"IGKV1D.42"	"cluster3"
"3010"	"IGKV5.2"	"cluster3"
"3011"	"IGKV2.40"	"cluster3"
"3012"	"IGKV1D.13"	"cluster3"
"3013"	"IGKV1D.17"	"cluster3"
"3014"	"IGKV2.28"	"cluster3"
"3015"	"IGKV2D.28"	"cluster3"
"3016"	"IGKV1D.12"	"cluster3"
"3017"	"IGKV1.39"	"cluster3"
"3018"	"IGKV1D.39"	"cluster3"
"3019"	"IGHV4OR15.8"	"cluster3"
"3020"	"IGKV1D.43"	"cluster3"
"3021"	"FAM180A"	"cluster3"
"3022"	"INMT"	"cluster3"
"3023"	"INMT.MINDY4"	"cluster3"
"3024"	"CD209"	"cluster3"
"3025"	"CLEC10A"	"cluster3"
"3026"	"ADAMDEC1"	"cluster3"
"3027"	"SIGLEC1"	"cluster3"
"3028"	"RAB44"	"cluster3"
"3029"	"SIGLEC6"	"cluster3"
"3030"	"MLIP"	"cluster3"
"3031"	"NPSR1"	"cluster3"
"3032"	"OPN1MW"	"cluster3"
"3033"	"DAZ1"	"cluster3"
"3034"	"DAZ3"	"cluster3"
"3035"	"DAZ2"	"cluster3"
"3036"	"DAZ4"	"cluster3"
"3037"	"IGHV2OR16.5"	"cluster3"
"3038"	"PIWIL1"	"cluster3"
"3039"	"SDR42E1"	"cluster3"
"3040"	"BPIFC"	"cluster3"
"3041"	"SCML4"	"cluster3"
"3042"	"ACTC1"	"cluster3"
"3043"	"TCF15"	"cluster3"
"3044"	"NKX2.4"	"cluster3"
"3045"	"TLX3"	"cluster3"
"3046"	"OSR1"	"cluster3"
"3047"	"IGF2"	"cluster3"
"3048"	"SIX2"	"cluster3"
"3049"	"NPR3"	"cluster3"
"3050"	"WNT6"	"cluster3"
"3051"	"TBX21"	"cluster3"
"3052"	"ADAMTS7"	"cluster3"
"3053"	"FOXD2"	"cluster3"
"3054"	"F13B"	"cluster3"
"3055"	"FCRLA"	"cluster3"
"3056"	"KCNS3"	"cluster3"
"3057"	"SNORA40C"	"cluster3"
"3058"	"SCN10A"	"cluster3"
"3059"	"KRT77"	"cluster3"
"3060"	"ZPBP"	"cluster3"
"3061"	"CRYBG2"	"cluster3"
"3062"	"LAD1"	"cluster3"
"3063"	"LAMC2"	"cluster3"
"3064"	"PRSS22"	"cluster3"
"3065"	"ALDH3B2"	"cluster3"
"3066"	"CYP4F8"	"cluster3"
"3067"	"GTF2A1L"	"cluster3"
"3068"	"IGKV6D.41"	"cluster3"
"3069"	"GIMAP1.GIMAP5"	"cluster3"
"3070"	"TMCO5A"	"cluster3"
"3071"	"MYOC"	"cluster3"
"3072"	"NEU2"	"cluster3"
"3073"	"BPIFB1"	"cluster3"
"3074"	"STK26"	"cluster3"
"3075"	"GLOD5"	"cluster3"
"3076"	"UCMA"	"cluster3"
"3077"	"KCNJ18"	"cluster3"
"3078"	"TRBV10.1"	"cluster3"
"3079"	"APOA2"	"cluster3"
"3080"	"FGF21"	"cluster3"
"3081"	"SPACA1"	"cluster3"
"3082"	"ADAM18"	"cluster3"
"3083"	"CDKL4"	"cluster3"
"3084"	"C12orf40"	"cluster3"
"3085"	"RNU6.680P"	"cluster3"
"3086"	"CD5L"	"cluster3"
"3087"	"SPIC"	"cluster3"
"3088"	"IL12B"	"cluster3"
"3089"	"PADI6"	"cluster3"
"3090"	"ACOD1"	"cluster3"
"3091"	"EPYC"	"cluster3"
"3092"	"B4GALNT2"	"cluster3"
"3093"	"CWH43"	"cluster3"
"3094"	"SLC17A1"	"cluster3"
"3095"	"CXCL17"	"cluster3"
"3096"	"GDF3"	"cluster3"
"3097"	"CLDN3"	"cluster3"
"3098"	"CPXM2"	"cluster3"
"3099"	"MYO1H"	"cluster3"
"3100"	"ELL3"	"cluster3"
"3101"	"MCIDAS"	"cluster3"
"3102"	"DOK7"	"cluster3"
"3103"	"SKAP1"	"cluster3"
"3104"	"FAM160A1"	"cluster3"
"3105"	"PRLR"	"cluster3"
"3106"	"ALDH1A2"	"cluster3"
"3107"	"ASB11"	"cluster3"
"3108"	"CPA6"	"cluster3"
"3109"	"SLC44A4"	"cluster3"
"3110"	"EBF3"	"cluster3"
"3111"	"DKKL1"	"cluster3"
"3112"	"SLC6A16"	"cluster3"
"3113"	"FGF10"	"cluster3"
"3114"	"PLAG1"	"cluster3"
"3115"	"TSHZ2"	"cluster3"
"3116"	"TNMD"	"cluster3"
"3117"	"CAPN6"	"cluster3"
"3118"	"AGTR2"	"cluster3"
"3119"	"MYH8"	"cluster3"
"3120"	"ALLC"	"cluster3"
"3121"	"C12orf56"	"cluster3"
"3122"	"C14orf39"	"cluster3"
"3123"	"UGT1A6"	"cluster3"
"3124"	"APOBEC1"	"cluster3"
"3125"	"IL17F"	"cluster3"
"3126"	"PGLYRP2"	"cluster3"
"3127"	"PRL"	"cluster3"
"3128"	"TMEM82"	"cluster3"
"3129"	"TBATA"	"cluster3"
"3130"	"BSX"	"cluster3"
"3131"	"KLF14"	"cluster3"
"3132"	"FOXR2"	"cluster3"
"3133"	"KRT12"	"cluster3"
"3134"	"PNPLA1"	"cluster3"
"3135"	"APOC4"	"cluster3"
"3136"	"RAX"	"cluster3"
"3137"	"UPK1A"	"cluster3"
"3138"	"CLRN1"	"cluster3"
"3139"	"SLC26A7"	"cluster3"
"3140"	"PRDM7"	"cluster3"
"3141"	"SAG"	"cluster3"
"3142"	"MUC13"	"cluster3"
"3143"	"SNORA40B"	"cluster3"
"3144"	"POU4F1"	"cluster3"
"3145"	"HS3ST1"	"cluster3"
"3146"	"ADAMTS15"	"cluster3"
"3147"	"HAS2"	"cluster3"
"3148"	"COL4A6"	"cluster3"
"3149"	"GPC4"	"cluster3"
"3150"	"AR"	"cluster3"
"3151"	"ITGB4"	"cluster3"
"3152"	"F2RL1"	"cluster3"
"3153"	"SNX7"	"cluster3"
"3154"	"LIPG"	"cluster3"
"3155"	"ARHGAP6"	"cluster3"
"3156"	"PDE8A"	"cluster3"
"3157"	"SYNM"	"cluster3"
"3158"	"PAQR7"	"cluster3"
"3159"	"FUT4"	"cluster3"
"3160"	"PLIN3"	"cluster3"
"3161"	"ABHD15"	"cluster3"
"3162"	"SHMT1"	"cluster3"
"3163"	"CRYBB1"	"cluster3"
"3164"	"HPSE"	"cluster3"
"3165"	"KCNJ5"	"cluster3"
"3166"	"MYO1A"	"cluster3"
"3167"	"CARD11"	"cluster3"
"3168"	"SIGLEC11"	"cluster3"
"3169"	"ITGAX"	"cluster3"
"3170"	"OLR1"	"cluster3"
"3171"	"POU2F2"	"cluster3"
"3172"	"C19orf38"	"cluster3"
"3173"	"IGSF6"	"cluster3"
"3174"	"MILR1"	"cluster3"
"3175"	"FYB1"	"cluster3"
"3176"	"ITGAL"	"cluster3"
"3177"	"IRF8"	"cluster3"
"3178"	"MNDA"	"cluster3"
"3179"	"TMEM106A"	"cluster3"
"3180"	"CYBB"	"cluster3"
"3181"	"TLR7"	"cluster3"
"3182"	"CD84"	"cluster3"
"3183"	"SYK"	"cluster3"
"3184"	"AOAH"	"cluster3"
"3185"	"CXorf21"	"cluster3"
"3186"	"CXCL16"	"cluster3"
"3187"	"ZMYND15"	"cluster3"
"3188"	"APOBEC3H"	"cluster3"
"3189"	"MS4A14"	"cluster3"
"3190"	"MAP4K1"	"cluster3"
"3191"	"UBA7"	"cluster3"
"3192"	"ERVFRD.1"	"cluster3"
"3193"	"NLRP4"	"cluster3"
"3194"	"TMEM174"	"cluster3"
"3195"	"PHKG1"	"cluster3"
"3196"	"PI16"	"cluster3"
"3197"	"NUPR1"	"cluster3"
"3198"	"RENBP"	"cluster3"
"3199"	"FRG2"	"cluster3"
"3200"	"GPR15"	"cluster3"
"3201"	"OR5V1"	"cluster3"
"3202"	"A4GNT"	"cluster3"
"3203"	"DBX1"	"cluster3"
"3204"	"PLCZ1"	"cluster3"
"3205"	"RASSF6"	"cluster3"
"3206"	"FOXA1"	"cluster3"
"3207"	"NTS"	"cluster3"
"3208"	"SRD5A2"	"cluster3"
"3209"	"TP63"	"cluster3"
"3210"	"CCL15"	"cluster3"
"3211"	"CCL15.CCL14"	"cluster3"
"3212"	"FSBP"	"cluster3"
"3213"	"PM20D1"	"cluster3"
"3214"	"IRF6"	"cluster3"
"3215"	"GIMAP7"	"cluster3"
"3216"	"RNF144B"	"cluster3"
"3217"	"IMPACT"	"cluster3"
"3218"	"PIGK"	"cluster3"
"3219"	"DNAJC16"	"cluster3"
"3220"	"EXTL2"	"cluster3"
"3221"	"DDR2"	"cluster3"
"3222"	"PHYH"	"cluster3"
"3223"	"MAMDC2"	"cluster3"
"3224"	"KLF11"	"cluster3"
"3225"	"ZNF618"	"cluster3"
"3226"	"CYP4F2"	"cluster3"
"3227"	"CYP4F3"	"cluster3"
"3228"	"CABCOCO1"	"cluster3"
"3229"	"AK8"	"cluster3"
"3230"	"WFDC3"	"cluster3"
"3231"	"LRAT"	"cluster3"
"3232"	"RBM46"	"cluster3"
"3233"	"CCDC103"	"cluster3"
"3234"	"MMEL1"	"cluster3"
"3235"	"USP29"	"cluster3"
"3236"	"PTPRQ"	"cluster3"
"3237"	"TMEM190"	"cluster3"
"3238"	"CCDC74A"	"cluster3"
"3239"	"CCDC74B"	"cluster3"
"3240"	"CCDC148"	"cluster3"
"3241"	"SAMD15"	"cluster3"
"3242"	"EFCAB6"	"cluster3"
"3243"	"CCDC30"	"cluster3"
"3244"	"LRRC6"	"cluster3"
"3245"	"ENO4"	"cluster3"
"3246"	"DRC1"	"cluster3"
"3247"	"EFHC2"	"cluster3"
"3248"	"FHAD1"	"cluster3"
"3249"	"EFCAB10"	"cluster3"
"3250"	"MAK"	"cluster3"
"3251"	"CCDC65"	"cluster3"
"3252"	"GAS2L2"	"cluster3"
"3253"	"C5orf49"	"cluster3"
"3254"	"ANKRD45"	"cluster3"
"3255"	"NME5"	"cluster3"
"3256"	"PACRG"	"cluster3"
"3257"	"C1orf194"	"cluster3"
"3258"	"WDR38"	"cluster3"
"3259"	"SPATA4"	"cluster3"
"3260"	"C8orf34"	"cluster3"
"3261"	"CFAP65"	"cluster3"
"3262"	"CFAP43"	"cluster3"
"3263"	"CFAP99"	"cluster3"
"3264"	"DCDC2"	"cluster3"
"3265"	"GMNC"	"cluster3"
"3266"	"FANK1"	"cluster3"
"3267"	"DNAI1"	"cluster3"
"3268"	"VWA3A"	"cluster3"
"3269"	"CAGE1"	"cluster3"
"3270"	"MCOLN2"	"cluster3"
"3271"	"MCOLN3"	"cluster3"
"3272"	"MAB21L3"	"cluster3"
"3273"	"ACOT11"	"cluster3"
"3274"	"MROH7"	"cluster3"
"3275"	"MROH7.TTC4"	"cluster3"
"3276"	"DCST1"	"cluster3"
"3277"	"KCTD19"	"cluster3"
"3278"	"DZANK1"	"cluster3"
"3279"	"IGSF9"	"cluster3"
"3280"	"IQCM"	"cluster3"
"3281"	"BCL2L14"	"cluster3"
"3282"	"CDK15"	"cluster3"
"3283"	"SLC35F4"	"cluster3"
"3284"	"KRT9"	"cluster3"
"3285"	"SFRP5"	"cluster3"
"3286"	"GLI1"	"cluster3"
"3287"	"INHBE"	"cluster3"
"3288"	"INHBB"	"cluster3"
"3289"	"FBXL7"	"cluster3"
"3290"	"ZNF521"	"cluster3"
"3291"	"PRDM16"	"cluster3"
"3292"	"PTCHD1"	"cluster3"
"3293"	"CLYBL"	"cluster3"
"3294"	"GMPR"	"cluster3"
"3295"	"HVCN1"	"cluster3"
"3296"	"LANCL3"	"cluster3"
"3297"	"EPHX2"	"cluster3"
"3298"	"NDNF"	"cluster3"
"3299"	"CYP39A1"	"cluster3"
"3300"	"PATJ"	"cluster3"
"3301"	"BHMG1"	"cluster3"
"3302"	"PROB1"	"cluster3"
"3303"	"TNXB"	"cluster3"
"3304"	"EFCC1"	"cluster3"
"3305"	"PKD1L2"	"cluster3"
"3306"	"OTOP2"	"cluster3"
"3307"	"MRGPRE"	"cluster3"
"3308"	"TMEM114"	"cluster3"
"3309"	"ESPN"	"cluster3"
"3310"	"MAFA"	"cluster3"
"3311"	"ONECUT3"	"cluster3"
"3312"	"NTF3"	"cluster3"
"3313"	"SLC6A3"	"cluster3"
"3314"	"TRPC4"	"cluster3"
"3315"	"KLHL14"	"cluster3"
"3316"	"THSD7B"	"cluster3"
"3317"	"ADAMTS2"	"cluster3"
"3318"	"SMOC2"	"cluster3"
"3319"	"IRF4"	"cluster3"
"3320"	"ALX4"	"cluster3"
"3321"	"SLFN12L"	"cluster3"
"3322"	"KAZALD1"	"cluster3"
"3323"	"SVEP1"	"cluster3"
"3324"	"XIRP1"	"cluster3"
"3325"	"CH25H"	"cluster3"
"3326"	"IL1B"	"cluster3"
"3327"	"PTGS2"	"cluster3"
"3328"	"JUNB"	"cluster3"
"3329"	"ZFP36"	"cluster3"
"3330"	"EGR1"	"cluster3"
"3331"	"EGR2"	"cluster3"
"3332"	"AGMAT"	"cluster3"
"3333"	"DLEU7"	"cluster3"
"3334"	"PHOSPHO1"	"cluster3"
"3335"	"CORO1A"	"cluster3"
"3336"	"FMNL1"	"cluster3"
"3337"	"RASSF5"	"cluster3"
"3338"	"TRPV2"	"cluster3"
"3339"	"TNFAIP8L3"	"cluster3"
"3340"	"MAN1A1"	"cluster3"
"3341"	"GPRIN3"	"cluster3"
"3342"	"MGAT4A"	"cluster3"
"3343"	"ANKRD37"	"cluster3"
"3344"	"HSPA1A"	"cluster3"
"3345"	"HSPA1B"	"cluster3"
"3346"	"KCNG1"	"cluster3"
"3347"	"CYSTM1"	"cluster3"
"3348"	"DUSP14"	"cluster3"
"3349"	"DPCD"	"cluster3"
"3350"	"OSCP1"	"cluster3"
"3351"	"UBXN11"	"cluster3"
"3352"	"ADRA1D"	"cluster3"
"3353"	"RGS6"	"cluster3"
"3354"	"PALM3"	"cluster3"
"3355"	"SULT2B1"	"cluster3"
"3356"	"KLF16"	"cluster3"
"3357"	"RPS6KA4"	"cluster3"
"3358"	"ISOC2"	"cluster3"
"3359"	"NAT14"	"cluster3"
"3360"	"EPN1"	"cluster3"
"3361"	"ZNF575"	"cluster3"
"3362"	"RHBDD2"	"cluster3"
"3363"	"KLHL26"	"cluster3"
"3364"	"WIPF3"	"cluster3"
"3365"	"CHCHD10"	"cluster3"
"3366"	"YDJC"	"cluster3"
"3367"	"FAM43B"	"cluster3"
"3368"	"PPP1R3G"	"cluster3"
"3369"	"RSPH6A"	"cluster3"
"3370"	"EPGN"	"cluster3"
"3371"	"PPEF2"	"cluster3"
"3372"	"SSUH2"	"cluster3"
"3373"	"POLN"	"cluster3"
"3374"	"TMPRSS6"	"cluster3"
"3375"	"GPR35"	"cluster3"
"3376"	"MEF2B"	"cluster3"
"3377"	"MROH6"	"cluster3"
"3378"	"TMEM86B"	"cluster3"
"3379"	"ZNF296"	"cluster3"
"3380"	"IGLL1"	"cluster3"
"3381"	"OCM"	"cluster3"
"3382"	"U2AF1L5"	"cluster3"
"3383"	"TMC4"	"cluster3"
"3384"	"JSRP1"	"cluster3"
"3385"	"SLC23A3"	"cluster3"
"3386"	"ANKRD10"	"cluster3"
"3387"	"DDTL"	"cluster3"
"3388"	"PROZ"	"cluster3"
"3389"	"C2orf92"	"cluster3"
"3390"	"LAT"	"cluster3"
"3391"	"GPS2"	"cluster3"
"3392"	"WDR90"	"cluster3"
"3393"	"MSH5"	"cluster3"
"3394"	"MSH5.SAPCD1"	"cluster3"
"3395"	"MYO19"	"cluster3"
"3396"	"PABPC1L"	"cluster3"
"3397"	"ARTN"	"cluster3"
"3398"	"LSMEM1"	"cluster3"
"3399"	"TERB1"	"cluster3"
"3400"	"FADS3"	"cluster3"
"3401"	"MOK"	"cluster3"
"3402"	"TMEM91"	"cluster3"
"3403"	"U2AF1L4"	"cluster3"
"3404"	"C1orf159"	"cluster3"
"3405"	"MUTYH"	"cluster3"
"3406"	"BEND5"	"cluster3"
"3407"	"TEX30"	"cluster3"
"3408"	"GMNN"	"cluster3"
"3409"	"TLE1"	"cluster3"
"3410"	"DDAH2"	"cluster3"
"3411"	"C6orf226"	"cluster3"
"3412"	"METRN"	"cluster3"
"3413"	"HINT2"	"cluster3"
"3414"	"NME4"	"cluster3"
"3415"	"PMF1"	"cluster3"
"3416"	"DACT1"	"cluster3"
"3417"	"GRPR"	"cluster3"
"3418"	"ROBO2"	"cluster3"
"3419"	"TRIM36"	"cluster3"
"3420"	"AUNIP"	"cluster3"
"3421"	"CHAF1B"	"cluster3"
"3422"	"FKRP"	"cluster3"
"3423"	"ATP1A1"	"cluster3"
"3424"	"GPI"	"cluster3"
"3425"	"MBOAT7"	"cluster3"
"3426"	"ENO1"	"cluster3"
"3427"	"ERRFI1"	"cluster3"
"3428"	"GPR139"	"cluster3"
"3429"	"LRRK2"	"cluster3"
"3430"	"CLCN1"	"cluster3"
"3431"	"MTHFD1L"	"cluster3"
"3432"	"BCL7C"	"cluster3"
"3433"	"UBALD2"	"cluster3"
"3434"	"DUSP15"	"cluster3"
"3435"	"LMNA"	"cluster3"
"3436"	"FAM98C"	"cluster3"
"3437"	"RITA1"	"cluster3"
"3438"	"SPATA2L"	"cluster3"
"3439"	"PRR7"	"cluster3"
"3440"	"SSBP4"	"cluster3"
"3441"	"F8A1"	"cluster3"
"3442"	"C9orf40"	"cluster3"
"3443"	"CCDC34"	"cluster3"
"3444"	"GGCT"	"cluster3"
"3445"	"TAF9"	"cluster3"
"3446"	"AP1S1"	"cluster3"
"3447"	"TSPAN17"	"cluster3"
"3448"	"ITGAE"	"cluster3"
"3449"	"HINT1"	"cluster3"
"3450"	"TBCA"	"cluster3"
"3451"	"TMEM116"	"cluster3"
"3452"	"LSM5"	"cluster3"
"3453"	"NUP37"	"cluster3"
"3454"	"ALG8"	"cluster3"
"3455"	"TIPIN"	"cluster3"
"3456"	"ZC3H11B"	"cluster3"
"3457"	"CYTL1"	"cluster3"
"3458"	"HOXB4"	"cluster3"
"3459"	"SOCS2"	"cluster3"
"3460"	"TBX15"	"cluster3"
"3461"	"PMFBP1"	"cluster3"
"3462"	"POPDC2"	"cluster3"
"3463"	"FZD2"	"cluster3"
"3464"	"NKX3.2"	"cluster3"
"3465"	"COQ2"	"cluster3"
"3466"	"PGM2"	"cluster3"
"3467"	"ATF5"	"cluster3"
"3468"	"RBBP8"	"cluster3"
"3469"	"PDIA4"	"cluster3"
"3470"	"SDC1"	"cluster3"
"3471"	"C1QTNF2"	"cluster3"
"3472"	"RDM1"	"cluster3"
"3473"	"RPA3"	"cluster3"
"3474"	"CHRNA5"	"cluster3"
"3475"	"DTYMK"	"cluster3"
"3476"	"UBE2S"	"cluster3"
"3477"	"CDKN2C"	"cluster3"
"3478"	"CENPN"	"cluster3"
"3479"	"CKS1B"	"cluster3"
"3480"	"PARPBP"	"cluster3"
"3481"	"CKS2"	"cluster3"
"3482"	"MAD2L1"	"cluster3"
"3483"	"UBE2T"	"cluster3"
"3484"	"DBF4"	"cluster3"
"3485"	"KPNA2"	"cluster3"
"3486"	"FAM83D"	"cluster3"
"3487"	"DEPDC1"	"cluster3"
"3488"	"CDC20"	"cluster3"
"3489"	"CDCA8"	"cluster3"
"3490"	"KIF2C"	"cluster3"
"3491"	"HMX2"	"cluster3"
"3492"	"PRG2"	"cluster3"
"3493"	"STK32B"	"cluster3"
"3494"	"CCER2"	"cluster3"
"3495"	"ISL2"	"cluster3"
"3496"	"OTP"	"cluster3"
"3497"	"EN1"	"cluster3"
"3498"	"HOXD13"	"cluster3"
"3499"	"DIAPH3"	"cluster3"
"3500"	"FANCD2OS"	"cluster3"
"3501"	"CENPP"	"cluster3"
"3502"	"RAD54B"	"cluster3"
"3503"	"FAM72C"	"cluster3"
"3504"	"FAM72D"	"cluster3"
"3505"	"FAM72A"	"cluster3"
"3506"	"FAM72B"	"cluster3"
"3507"	"MYBL1"	"cluster3"
"3508"	"CEP152"	"cluster3"
"3509"	"MMS22L"	"cluster3"
"3510"	"CEP135"	"cluster3"
"3511"	"DSCC1"	"cluster3"
"3512"	"MTBP"	"cluster3"
"3513"	"HELLS"	"cluster3"
"3514"	"KNTC1"	"cluster3"
"3515"	"BRIP1"	"cluster3"
"3516"	"POLQ"	"cluster3"
"3517"	"FANCD2"	"cluster3"
"3518"	"KIF15"	"cluster3"
"3519"	"FANCI"	"cluster3"
"3520"	"LMNB1"	"cluster3"
"3521"	"CENPI"	"cluster3"
"3522"	"ERCC6L"	"cluster3"
"3523"	"PLK4"	"cluster3"
"3524"	"CENPE"	"cluster3"
"3525"	"CENPF"	"cluster3"
"3526"	"ASPM"	"cluster3"
"3527"	"KIF14"	"cluster3"
"3528"	"BUB1B"	"cluster3"
"3529"	"KNL1"	"cluster3"
"3530"	"ESPL1"	"cluster3"
"3531"	"IQGAP3"	"cluster3"
"3532"	"ARHGAP11A"	"cluster3"
"3533"	"PRC1"	"cluster3"
"3534"	"CDC7"	"cluster3"
"3535"	"FBXO5"	"cluster3"
"3536"	"KIF18B"	"cluster3"
"3537"	"ZWINT"	"cluster3"
"3538"	"KIF11"	"cluster3"
"3539"	"MKI67"	"cluster3"
"3540"	"CCNF"	"cluster3"
"3541"	"CENPO"	"cluster3"
