seqnames	start	end	width	strand	cpgIsland	IwtAP2R4a	IwtAP6c	IWTAPB	IAP89	IAP89B	IAPA	log2FoldChange	pvalue	padj	DynamicallyDetected	status	pval2	annot.symbol	annot.type
chr5	123132273	123132486	214	*	chr5_123132273_123132486	0	0	0	15.5264561165363	11.2534599934053	22.2184895474047	6.00656308312011	0.000163228118211584	0.0250785354954824		DMRs-up	3.78720502614424	Rhof	mm10_genes_exons
chr5	123132273	123132486	214	*	chr5_123132273_123132486	0	0	0	15.5264561165363	11.2534599934053	22.2184895474047	6.00656308312011	0.000163228118211584	0.0250785354954824		DMRs-up	3.78720502614424	NA	mm10_genes_introns
chr5	123132273	123132486	214	*	chr5_123132273_123132486	0	0	0	15.5264561165363	11.2534599934053	22.2184895474047	6.00656308312011	0.000163228118211584	0.0250785354954824		DMRs-up	3.78720502614424	Rhof	mm10_genes_intronexonboundaries
chr1	53706523	53706879	357	*	chr1_53706523_53706879	0	0	0	22.1806515950518	16.1462686861902	10.6042791021704	5.9963378289416	0.000173741288076272	0.0253916536134883		DMRs-up	3.76009696305589	Dnah7a	mm10_genes_introns
chr1	53706523	53706879	357	*	chr1_53706523_53706879	0	0	0	22.1806515950518	16.1462686861902	10.6042791021704	5.9963378289416	0.000173741288076272	0.0253916536134883		DMRs-up	3.76009696305589	Dnah7a	mm10_genes_intronexonboundaries
chr10	75893226	75893591	366	*	chr10_75893226_75893591	0	1.14902377191648	1.36739506889113	43.2522706103511	14.1891452090762	31.3078716349793	5.04005582307255	0.000171344261185923	0.0253916536134883		DMRs-up	3.76613043676679	Derl3	mm10_genes_promoters
chr10	75893226	75893591	366	*	chr10_75893226_75893591	0	1.14902377191648	1.36739506889113	43.2522706103511	14.1891452090762	31.3078716349793	5.04005582307255	0.000171344261185923	0.0253916536134883		DMRs-up	3.76613043676679	Derl3	mm10_genes_1to5kb
chr10	75893226	75893591	366	*	chr10_75893226_75893591	0	1.14902377191648	1.36739506889113	43.2522706103511	14.1891452090762	31.3078716349793	5.04005582307255	0.000171344261185923	0.0253916536134883		DMRs-up	3.76613043676679	Derl3	mm10_genes_intronexonboundaries
chr5	92675034	92675257	224	*	chr5_92675034_92675257	0	0	0	8.87226063802074	14.6784260783547	37.3674596933624	6.3271217301008	0.000180951649317323	0.0257802989949517		DMRs-up	3.74243745408025	Ccdc158	mm10_genes_intronexonboundaries
chr6	136661504	136661800	297	*	chr6_136661504_136661800	0	0	0	13.3083909570311	17.6141112940257	14.1390388028939	5.88765881648867	0.000185005483441742	0.0257802989949517	Yes	DMRs-up	3.73281539920132	Plbd1	mm10_genes_exons
chr4	114843180	114843722	543	*	chr4_114843180_114843722	0	0	0	24.398716754557	6.84993216989887	26.2582149196601	6.23255786544838	0.000205537387452197	0.027990455127581		DMRs-up	3.68710916801023	Gm12830	mm10_genes_introns
chr4	114843180	114843722	543	*	chr4_114843180_114843722	0	0	0	24.398716754557	6.84993216989887	26.2582149196601	6.23255786544838	0.000205537387452197	0.027990455127581		DMRs-up	3.68710916801023	NA	mm10_genes_introns
chr5	99906243	99906613	371	*	chr5_99906243_99906613	0	0	0	8.87226063802074	16.1462686861902	25.7532492481281	6.06527320732645	0.000221899369681262	0.0282898090027686		DMRs-up	3.65384393140629	NA	mm10_genes_exons
chr5	99906243	99906613	371	*	chr5_99906243_99906613	0	0	0	8.87226063802074	16.1462686861902	25.7532492481281	6.06527320732645	0.000221899369681262	0.0282898090027686		DMRs-up	3.65384393140629	NA	mm10_genes_introns
chr9	22188053	22188346	294	*	chr9_22188053_22188346	0	0	0	15.5264561165363	8.31777477773434	33.327734321107	6.23070546364186	0.000214468407074608	0.0282898090027686		DMRs-up	3.66863667384613	NA	mm10_genes_1to5kb
chr9	22188053	22188346	294	*	chr9_22188053_22188346	0	0	0	15.5264561165363	8.31777477773434	33.327734321107	6.23070546364186	0.000214468407074608	0.0282898090027686		DMRs-up	3.66863667384613	Zfp872	mm10_genes_introns
chr12	111485150	111486001	852	*	chr12_111485150_111486001	0	0	0	24.398716754557	10.2748982548483	14.1390388028939	5.99031855669058	0.000217473771663736	0.0282898090027686	Yes	DMRs-up	3.66259311346141	Gm266	mm10_genes_promoters
chr12	111485150	111486001	852	*	chr12_111485150_111486001	0	0	0	24.398716754557	10.2748982548483	14.1390388028939	5.99031855669058	0.000217473771663736	0.0282898090027686	Yes	DMRs-up	3.66259311346141	Gm266	mm10_genes_exons
chr12	111485150	111486001	852	*	chr12_111485150_111486001	0	0	0	24.398716754557	10.2748982548483	14.1390388028939	5.99031855669058	0.000217473771663736	0.0282898090027686	Yes	DMRs-up	3.66259311346141	NA	mm10_genes_introns
chr12	111485150	111486001	852	*	chr12_111485150_111486001	0	0	0	24.398716754557	10.2748982548483	14.1390388028939	5.99031855669058	0.000217473771663736	0.0282898090027686	Yes	DMRs-up	3.66259311346141	Gm266	mm10_genes_intronexonboundaries
chr2	170133456	170133728	273	*	chr2_170133456_170133728	1.67961536693759	3.44707131574943	1.36739506889113	53.2335638281244	17.6141112940257	25.2482835765962	3.83412973815327	0.000237493947379083	0.0290421129752457	Yes	DMRs-up	3.62434745405326	Zfp217	mm10_genes_1to5kb
chr2	170133456	170133728	273	*	chr2_170133456_170133728	1.67961536693759	3.44707131574943	1.36739506889113	53.2335638281244	17.6141112940257	25.2482835765962	3.83412973815327	0.000237493947379083	0.0290421129752457	Yes	DMRs-up	3.62434745405326	Zfp217	mm10_genes_introns
chr9	78821638	78821916	279	*	chr9_78821638_78821916	0	0	0	27.7258144938148	7.82849390845585	17.1688328320854	6.10181234309589	0.000246953357324068	0.0290421129752457	Yes	DMRs-up	3.60738506524082	NA	mm10_genes_exons
chr9	78821638	78821916	279	*	chr9_78821638_78821916	0	0	0	27.7258144938148	7.82849390845585	17.1688328320854	6.10181234309589	0.000246953357324068	0.0290421129752457	Yes	DMRs-up	3.60738506524082	NA	mm10_genes_intronexonboundaries
chr11	78490642	78491181	540	*	chr11_78490642_78491181	1.67961536693759	1.14902377191648	0	15.5264561165363	42.0781547579502	23.2284208904685	4.88617495528181	0.000251898738378497	0.0290421129752457	Yes	DMRs-up	3.59877400763737	Sarm1	mm10_genes_1to5kb
chr11	78490642	78491181	540	*	chr11_78490642_78491181	1.67961536693759	1.14902377191648	0	15.5264561165363	42.0781547579502	23.2284208904685	4.88617495528181	0.000251898738378497	0.0290421129752457	Yes	DMRs-up	3.59877400763737	Sarm1	mm10_genes_exons
chr11	78490642	78491181	540	*	chr11_78490642_78491181	1.67961536693759	1.14902377191648	0	15.5264561165363	42.0781547579502	23.2284208904685	4.88617495528181	0.000251898738378497	0.0290421129752457	Yes	DMRs-up	3.59877400763737	Sarm1	mm10_genes_intronexonboundaries
chr11	120187268	120187720	453	*	chr11_120187268_120187720	0	1.14902377191648	0	49.9064660888666	18.5926730325826	12.1191761167662	5.75046291658595	0.000252034358263147	0.0290421129752457		DMRs-up	3.59854025054004	2810410L24Rik	mm10_genes_exons
chr11	120187268	120187720	453	*	chr11_120187268_120187720	0	1.14902377191648	0	49.9064660888666	18.5926730325826	12.1191761167662	5.75046291658595	0.000252034358263147	0.0290421129752457		DMRs-up	3.59854025054004	2810410L24Rik	mm10_genes_intronexonboundaries
chr14	18326947	18327379	433	*	chr14_18326947_18327379	0	0	0	15.5264561165363	23.974762594646	9.08938208757464	5.99466995716959	0.000251041581266184	0.0290421129752457		DMRs-up	3.60025433820497	Ube2e1	mm10_genes_exons
chr14	18326947	18327379	433	*	chr14_18326947_18327379	0	0	0	15.5264561165363	23.974762594646	9.08938208757464	5.99466995716959	0.000251041581266184	0.0290421129752457		DMRs-up	3.60025433820497	Ube2e1	mm10_genes_introns
chr14	18326947	18327379	433	*	chr14_18326947_18327379	0	0	0	15.5264561165363	23.974762594646	9.08938208757464	5.99466995716959	0.000251041581266184	0.0290421129752457		DMRs-up	3.60025433820497	Ube2e1	mm10_genes_intronexonboundaries
chr15	79604886	79605119	234	*	chr15_79604886_79605119	0	0	0	14.4174235367837	9.78561738556981	22.7234552189366	5.9447271774742	0.000258748111876938	0.0292531827616342		DMRs-up	3.58712281063423	Dmc1	mm10_genes_intronexonboundaries
chr1	43553864	43554185	322	*	chr1_43553864_43554185	0	3.44707131574943	0	23.2896841748044	24.953324333203	44.4369790948094	4.59108756257814	0.000287299051618718	0.031382989368215	Yes	DMRs-up	3.54166580762252	Nck2	mm10_genes_exons
chr1	43553864	43554185	322	*	chr1_43553864_43554185	0	3.44707131574943	0	23.2896841748044	24.953324333203	44.4369790948094	4.59108756257814	0.000287299051618718	0.031382989368215	Yes	DMRs-up	3.54166580762252	Nck2	mm10_genes_introns
chr1	43553864	43554185	322	*	chr1_43553864_43554185	0	3.44707131574943	0	23.2896841748044	24.953324333203	44.4369790948094	4.59108756257814	0.000287299051618718	0.031382989368215	Yes	DMRs-up	3.54166580762252	Nck2	mm10_genes_intronexonboundaries
chr10	90969903	90970147	245	*	chr10_90969903_90970147	0	0	0	19.9625864355467	12.7213026012408	11.1092447737023	5.83547030604111	0.000288061484521333	0.031382989368215		DMRs-up	3.54051480551013	Anks1b	mm10_genes_exons
chr10	90969903	90970147	245	*	chr10_90969903_90970147	0	0	0	19.9625864355467	12.7213026012408	11.1092447737023	5.83547030604111	0.000288061484521333	0.031382989368215		DMRs-up	3.54051480551013	Anks1b	mm10_genes_3UTRs
chr4	141025205	141025506	302	*	chr4_141025205_141025506	0	0	0	9.98129321777333	9.78561738556981	37.3674596933624	6.23325952790615	0.000313548867811038	0.0330177309509009		DMRs-up	3.50369476307331	Crocc	mm10_genes_1to5kb
chr4	141025205	141025506	302	*	chr4_141025205_141025506	0	0	0	9.98129321777333	9.78561738556981	37.3674596933624	6.23325952790615	0.000313548867811038	0.0330177309509009		DMRs-up	3.50369476307331	Crocc	mm10_genes_exons
chr4	141025205	141025506	302	*	chr4_141025205_141025506	0	0	0	9.98129321777333	9.78561738556981	37.3674596933624	6.23325952790615	0.000313548867811038	0.0330177309509009		DMRs-up	3.50369476307331	Crocc	mm10_genes_intronexonboundaries
chr10	40024853	40025279	427	*	chr10_40024853_40025279	0	0	0	7.76322805826814	18.5926730325826	20.7035925328089	5.95677778473638	0.000314087227002895	0.0330177309509009		DMRs-up	3.50294972471246	Mfsd4b1	mm10_genes_5UTRs
chr10	40024853	40025279	427	*	chr10_40024853_40025279	0	0	0	7.76322805826814	18.5926730325826	20.7035925328089	5.95677778473638	0.000314087227002895	0.0330177309509009		DMRs-up	3.50294972471246	Mfsd4b1	mm10_genes_exons
chr10	40024853	40025279	427	*	chr10_40024853_40025279	0	0	0	7.76322805826814	18.5926730325826	20.7035925328089	5.95677778473638	0.000314087227002895	0.0330177309509009		DMRs-up	3.50294972471246	Mfsd4b1	mm10_genes_intronexonboundaries
chr12	14149682	14150644	963	*	chr12_14149682_14150644	0	1.14902377191648	1.36739506889113	23.2896841748044	15.6569878169117	28.7830432773197	4.65459897198618	0.000351406026952454	0.03630387781895	Yes	DMRs-up	3.45419079420741	Lratd1	mm10_genes_exons
chr12	14149682	14150644	963	*	chr12_14149682_14150644	0	1.14902377191648	1.36739506889113	23.2896841748044	15.6569878169117	28.7830432773197	4.65459897198618	0.000351406026952454	0.03630387781895	Yes	DMRs-up	3.45419079420741	Lratd1	mm10_genes_3UTRs
chr10	22645256	22645505	250	*	chr10_22645256_22645505	0	0	0	7.76322805826814	18.1033921633042	19.1886955182131	5.89396055553863	0.000365957038819456	0.0370256607251493		DMRs-up	3.4365698952033	Slc2a12	mm10_genes_1to5kb
chr10	22645256	22645505	250	*	chr10_22645256_22645505	0	0	0	7.76322805826814	18.1033921633042	19.1886955182131	5.89396055553863	0.000365957038819456	0.0370256607251493		DMRs-up	3.4365698952033	Slc2a12	mm10_genes_introns
chr18	75821013	75821385	373	*	chr18_75821013_75821385	0	2.29804754383295	0	31.0529122330726	19.0819539018611	23.2284208904685	4.80061387757943	0.000370750941840614	0.0370256607251493	Yes	DMRs-up	3.43091773703414	Zbtb7c	mm10_genes_introns
chr18	15061856	15064339	2484	*	chr18_15061856_15064339	5.03884610081277	0	1.36739506889113	24.398716754557	29.8461330259879	32.3178029780432	3.8916629212322	0.000395848179712328	0.0388839720137093	Yes	DMRs-up	3.40247134780071	Kctd1	mm10_genes_promoters
chr18	15061856	15064339	2484	*	chr18_15061856_15064339	5.03884610081277	0	1.36739506889113	24.398716754557	29.8461330259879	32.3178029780432	3.8916629212322	0.000395848179712328	0.0388839720137093	Yes	DMRs-up	3.40247134780071	Kctd1	mm10_genes_1to5kb
chr18	15061856	15064339	2484	*	chr18_15061856_15064339	5.03884610081277	0	1.36739506889113	24.398716754557	29.8461330259879	32.3178029780432	3.8916629212322	0.000395848179712328	0.0388839720137093	Yes	DMRs-up	3.40247134780071	Kctd1	mm10_genes_5UTRs
chr18	15061856	15064339	2484	*	chr18_15061856_15064339	5.03884610081277	0	1.36739506889113	24.398716754557	29.8461330259879	32.3178029780432	3.8916629212322	0.000395848179712328	0.0388839720137093	Yes	DMRs-up	3.40247134780071	Kctd1	mm10_genes_exons
chr18	15061856	15064339	2484	*	chr18_15061856_15064339	5.03884610081277	0	1.36739506889113	24.398716754557	29.8461330259879	32.3178029780432	3.8916629212322	0.000395848179712328	0.0388839720137093	Yes	DMRs-up	3.40247134780071	Kctd1	mm10_genes_introns
chr18	15061856	15064339	2484	*	chr18_15061856_15064339	5.03884610081277	0	1.36739506889113	24.398716754557	29.8461330259879	32.3178029780432	3.8916629212322	0.000395848179712328	0.0388839720137093	Yes	DMRs-up	3.40247134780071	Kctd1	mm10_genes_intronexonboundaries
chr15	78410074	78410683	610	*	chr15_78410074_78410683	1.67961536693759	0	0	7.76322805826814	28.3782904181525	35.3475970072347	5.59879016488925	0.000405645565297216	0.0392036810848535	Yes	DMRs-up	3.39185326756601	Tst	mm10_genes_1to5kb
chr15	78410074	78410683	610	*	chr15_78410074_78410683	1.67961536693759	0	0	7.76322805826814	28.3782904181525	35.3475970072347	5.59879016488925	0.000405645565297216	0.0392036810848535	Yes	DMRs-up	3.39185326756601	NA	mm10_genes_1to5kb
chr15	78410074	78410683	610	*	chr15_78410074_78410683	1.67961536693759	0	0	7.76322805826814	28.3782904181525	35.3475970072347	5.59879016488925	0.000405645565297216	0.0392036810848535	Yes	DMRs-up	3.39185326756601	Mpst	mm10_genes_exons
chr15	78410074	78410683	610	*	chr15_78410074_78410683	1.67961536693759	0	0	7.76322805826814	28.3782904181525	35.3475970072347	5.59879016488925	0.000405645565297216	0.0392036810848535	Yes	DMRs-up	3.39185326756601	Mpst	mm10_genes_intronexonboundaries
chr2	18688720	18690513	1794	*	chr2_18688720_18690513	1.67961536693759	1.14902377191648	1.36739506889113	16.6354886962889	25.93188607176	19.6936611897451	3.92335290346787	0.00042000925553062	0.0393233665490543	Yes	DMRs-up	3.37674113916975	NA	mm10_genes_1to5kb
chr2	18688720	18690513	1794	*	chr2_18688720_18690513	1.67961536693759	1.14902377191648	1.36739506889113	16.6354886962889	25.93188607176	19.6936611897451	3.92335290346787	0.00042000925553062	0.0393233665490543	Yes	DMRs-up	3.37674113916975	NA	mm10_genes_intergenic
chr11	68399534	68400614	1081	*	chr11_68399534_68400614	0	1.14902377191648	0	26.6167819140622	13.2105834705192	17.6737985036174	5.26519646693344	0.000417053384893504	0.0393233665490543	Yes	DMRs-up	3.37980834962883	Ntn1	mm10_genes_5UTRs
chr11	68399534	68400614	1081	*	chr11_68399534_68400614	0	1.14902377191648	0	26.6167819140622	13.2105834705192	17.6737985036174	5.26519646693344	0.000417053384893504	0.0393233665490543	Yes	DMRs-up	3.37980834962883	Ntn1	mm10_genes_exons
chr11	68399534	68400614	1081	*	chr11_68399534_68400614	0	1.14902377191648	0	26.6167819140622	13.2105834705192	17.6737985036174	5.26519646693344	0.000417053384893504	0.0393233665490543	Yes	DMRs-up	3.37980834962883	Ntn1	mm10_genes_introns
chr11	68399534	68400614	1081	*	chr11_68399534_68400614	0	1.14902377191648	0	26.6167819140622	13.2105834705192	17.6737985036174	5.26519646693344	0.000417053384893504	0.0393233665490543	Yes	DMRs-up	3.37980834962883	Ntn1	mm10_genes_intronexonboundaries
chr7	12803403	12803766	364	*	chr7_12803403_12803766	0	0	0	6.65419547851555	17.1248304247472	22.2184895474047	5.92428376738274	0.000456687572804232	0.0419183803067589	Yes	DMRs-up	3.34038080607633	NA	mm10_genes_1to5kb
chr7	12803403	12803766	364	*	chr7_12803403_12803766	0	0	0	6.65419547851555	17.1248304247472	22.2184895474047	5.92428376738274	0.000456687572804232	0.0419183803067589	Yes	DMRs-up	3.34038080607633	Zscan18	mm10_genes_introns
chr7	12803403	12803766	364	*	chr7_12803403_12803766	0	0	0	6.65419547851555	17.1248304247472	22.2184895474047	5.92428376738274	0.000456687572804232	0.0419183803067589	Yes	DMRs-up	3.34038080607633	Zscan18	mm10_genes_intronexonboundaries
chr7	37773504	37773708	205	*	chr7_37773504_37773708	1.67961536693759	0	0	77.6322805826814	26.910447810317	4.0397253722554	6.18453099677268	0.000461717807117171	0.0419183803067589	Yes	DMRs-up	3.33562337564684	Zfp536	mm10_genes_promoters
chr7	37773504	37773708	205	*	chr7_37773504_37773708	1.67961536693759	0	0	77.6322805826814	26.910447810317	4.0397253722554	6.18453099677268	0.000461717807117171	0.0419183803067589	Yes	DMRs-up	3.33562337564684	Zfp536	mm10_genes_1to5kb
chr7	37773504	37773708	205	*	chr7_37773504_37773708	1.67961536693759	0	0	77.6322805826814	26.910447810317	4.0397253722554	6.18453099677268	0.000461717807117171	0.0419183803067589	Yes	DMRs-up	3.33562337564684	Zfp536	mm10_genes_intronexonboundaries
chr7	37773504	37773708	205	*	chr7_37773504_37773708	1.67961536693759	0	0	77.6322805826814	26.910447810317	4.0397253722554	6.18453099677268	0.000461717807117171	0.0419183803067589	Yes	DMRs-up	3.33562337564684	NA	mm10_genes_intronexonboundaries
chr13	58358698	58359201	504	*	chr13_58358698_58359201	0	0	0	7.76322805826814	13.6998643397977	22.2184895474047	5.84866731403468	0.00048296066454525	0.0431925418202259		DMRs-up	3.31608823957272	Kif27	mm10_genes_1to5kb
chr13	58358698	58359201	504	*	chr13_58358698_58359201	0	0	0	7.76322805826814	13.6998643397977	22.2184895474047	5.84866731403468	0.00048296066454525	0.0431925418202259		DMRs-up	3.31608823957272	Kif27	mm10_genes_5UTRs
chr13	58358698	58359201	504	*	chr13_58358698_58359201	0	0	0	7.76322805826814	13.6998643397977	22.2184895474047	5.84866731403468	0.00048296066454525	0.0431925418202259		DMRs-up	3.31608823957272	Kif27	mm10_genes_exons
chr13	58358698	58359201	504	*	chr13_58358698_58359201	0	0	0	7.76322805826814	13.6998643397977	22.2184895474047	5.84866731403468	0.00048296066454525	0.0431925418202259		DMRs-up	3.31608823957272	Kif27	mm10_genes_intronexonboundaries
chr5	72586974	72587608	635	*	chr5_72586974_72587608	0	0	0	6.65419547851555	14.6784260783547	25.2482835765962	5.94200222182286	0.000502681734243308	0.0442951316409691		DMRs-up	3.2987068952801	Gm5868	mm10_genes_introns
chr5	72586974	72587608	635	*	chr5_72586974_72587608	0	0	0	6.65419547851555	14.6784260783547	25.2482835765962	5.94200222182286	0.000502681734243308	0.0442951316409691		DMRs-up	3.2987068952801	Gm5868	mm10_genes_intronexonboundaries
chr3	88536236	88537018	783	*	chr3_88536236_88537018	0	0	0	26.6167819140622	7.33921303917736	12.6241417882981	5.92046941192108	0.000510847843389763	0.0443623228636443		DMRs-up	3.29170843570942	Mir1905	mm10_genes_promoters
chr3	88536236	88537018	783	*	chr3_88536236_88537018	0	0	0	26.6167819140622	7.33921303917736	12.6241417882981	5.92046941192108	0.000510847843389763	0.0443623228636443		DMRs-up	3.29170843570942	Mex3a	mm10_genes_exons
chr3	88536236	88537018	783	*	chr3_88536236_88537018	0	0	0	26.6167819140622	7.33921303917736	12.6241417882981	5.92046941192108	0.000510847843389763	0.0443623228636443		DMRs-up	3.29170843570942	Mir1905	mm10_genes_intronexonboundaries
chr4	74013561	74013962	402	*	chr4_74013561_74013962	0	0	0	13.3083909570311	12.2320217319623	11.6142104452343	5.60464377855318	0.000534851344705191	0.0457832751067643		DMRs-up	3.27176690796991	Frmd3	mm10_genes_5UTRs
